0
4
0
0
5
0
0
0
0
8
3
0
0
0
1
14
1
0
2
0
3
4
3
2
0
2
22
0
0
8
0
41
8
17
0
1
10
0
0
0
0
26
19
33
150
0
0
0
0
16
41
6
24
4
0
3
0
83
0
12
41
7
17
12
0
0
65
12
0
0
2
6
49
0
0
4
9
17
2
0
0
13
0
0
4
6
0
0
1
0
0
7
0
32
28
0
52
0
34
0
4
0
0
0
0
0
0
23
0
0
0
18
0
0
3
0
0
4
13
0
46
71
75
63
107
35
0
11
0
0
25
18
7
43
0
0
0
0
0
8
0
12
5
0
41
0
0
134
15
2
83
0
0
0
0
52
30
33
18
0
28
13
0
1
0
0
5
15
7
0
0
7
0
0
39
0
11
0
0
0
28
5
0
0
0
2
48
0
5
20
70
2
24
0
8
0
9
0
0
0
7
8
0
0
0
0
1
103
0
3
6
0
3
20
0
33
307
4
0
9
47
4
129
16
6
4
12
2
0
0
0
4
0
27
2
0
0
0
1
6
9
0
134
14
7
0
10
4
0
3
8
8
20
86
0
22
2
3
81
0
0
3
37
0
4
0
16
0
14
0
13
6
1
0
0
0
6
0
2
13
0
0
2
0
6
18
0
15
35
20
0
24
2
21
59
1
0
0
4
9
2
0
9
0
43
1
0
0
0
0
0
0
0
0
0
0
0
0
7
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4
0
0
5
0
0
0
0
12
0
0
0
0
0
0
0
0
0
0
0
0
0
12
0
0
0
0
30
23
0
0
0
0
0
0
0
0
0
0
21
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
9
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
3
0
222
0
1
0
0
0
0
0
16
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
2
58
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
2
